entry_id,period,effective_date,posting_date,debit_account,credit_account,amount_minor,amount,memo,vendor,customer,source_document_id,transaction_id,entry_type,category
JE-HAP-2025-10-0003,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,23133,231.33,warehouse consumables 2025-10,Hartford Insurance,,HAP-2025-10-0003,HAP-2025-10-0003,historical_ap,volume_opex
JE-HAP-2025-10-0004,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,9644,96.44,security monitoring hosts 2025-10,Harbor Electric,,HAP-2025-10-0004,HAP-2025-10-0004,historical_ap,volume_opex
JE-HAP-2025-10-0005,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,15055,150.55,usage overage block 2025-10,Freightline Logistics,,HAP-2025-10-0005,HAP-2025-10-0005,historical_ap,volume_opex
JE-HAP-2025-10-0006,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,180066,1800.66,premium support 2025-10,Notion Labs,,HAP-2025-10-0006,HAP-2025-10-0006,historical_ap,volume_opex
JE-HAP-2025-10-0007,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,11627,116.27,warehouse consumables 2025-10,Zoom Video,,HAP-2025-10-0007,HAP-2025-10-0007,historical_ap,volume_opex
JE-HAP-2025-10-0008,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,6088,60.88,security monitoring hosts 2025-10,Helios Hardware Supply,,HAP-2025-10-0008,HAP-2025-10-0008,historical_ap,volume_opex
JE-HAP-2025-10-0009,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,10599,105.99,usage overage block 2025-10,ADP,,HAP-2025-10-0009,HAP-2025-10-0009,historical_ap,volume_opex
JE-HAP-2025-10-0010,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,1620110,16201.1,premium support 2025-10,CleanRoom Janitorial,,HAP-2025-10-0010,HAP-2025-10-0010,historical_ap,volume_opex
JE-HAP-2025-10-0011,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,42471,424.71,warehouse consumables 2025-10,Adyen NV,,HAP-2025-10-0011,HAP-2025-10-0011,historical_ap,volume_opex
JE-HAP-2025-10-0012,2025-10,2025-10-20,2025-10-20,6000-Operating,1000-Cash,2532,25.32,security monitoring hosts 2025-10,Carta,,HAP-2025-10-0012,HAP-2025-10-0012,historical_ap,volume_opex
JE-HAP-2025-10-0013,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,11693,116.93,warehouse consumables 2025-10,CleanRoom Janitorial,,HAP-2025-10-0013,HAP-2025-10-0013,historical_ap,volume_opex
JE-HAP-2025-10-0014,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,6154,61.54,security monitoring hosts 2025-10,Adyen NV,,HAP-2025-10-0014,HAP-2025-10-0014,historical_ap,volume_opex
JE-HAP-2025-10-0015,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,10665,106.65,usage overage block 2025-10,Carta,,HAP-2025-10-0015,HAP-2025-10-0015,historical_ap,volume_opex
JE-HAP-2025-10-0016,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1620176,16201.76,premium support 2025-10,Acme Supplies,,HAP-2025-10-0016,HAP-2025-10-0016,historical_ap,volume_opex
JE-HAP-2025-10-0017,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,42537,425.37,warehouse consumables 2025-10,Northline Fabrication,,HAP-2025-10-0017,HAP-2025-10-0017,historical_ap,volume_opex
JE-HAP-2025-10-0018,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,2598,25.98,security monitoring hosts 2025-10,Slack Technologies,,HAP-2025-10-0018,HAP-2025-10-0018,historical_ap,volume_opex
JE-HAP-2025-10-0019,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,6209,62.09,usage overage block 2025-10,Orbit Analytics,,HAP-2025-10-0019,HAP-2025-10-0019,historical_ap,volume_opex
JE-HAP-2025-10-0020,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1080220,10802.2,premium support 2025-10,Lindholm & Ruiz LLP,,HAP-2025-10-0020,HAP-2025-10-0020,historical_ap,volume_opex
JE-HAP-2025-10-0021,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,31031,310.31,warehouse consumables 2025-10,Lenovo,,HAP-2025-10-0021,HAP-2025-10-0021,historical_ap,volume_opex
JE-HAP-2025-10-0022,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,12242,122.42,security monitoring hosts 2025-10,Snowflake,,HAP-2025-10-0022,HAP-2025-10-0022,historical_ap,volume_opex
JE-HAP-2025-10-0023,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,1500,15.0,usage overage block 2025-10,Atlassian,,HAP-2025-10-0023,HAP-2025-10-0023,historical_ap,volume_opex
JE-HAP-2025-10-0024,2025-10,2025-10-21,2025-10-21,6000-Operating,1000-Cash,540011,5400.11,premium support 2025-10,Harbor Power & Light,,HAP-2025-10-0024,HAP-2025-10-0024,historical_ap,volume_opex
JE-HAP-2025-10-0025,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,6022,60.22,usage overage block 2025-10,Snowflake,,HAP-2025-10-0025,HAP-2025-10-0025,historical_ap,volume_opex
JE-HAP-2025-10-0026,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1080033,10800.33,premium support 2025-10,Atlassian,,HAP-2025-10-0026,HAP-2025-10-0026,historical_ap,volume_opex
JE-HAP-2025-10-0027,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,30844,308.44,warehouse consumables 2025-10,Harbor Power & Light,,HAP-2025-10-0027,HAP-2025-10-0027,historical_ap,volume_opex
JE-HAP-2025-10-0028,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,12055,120.55,security monitoring hosts 2025-10,WeWork Cambridge,,HAP-2025-10-0028,HAP-2025-10-0028,historical_ap,volume_opex
JE-HAP-2025-10-0029,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1566,15.66,usage overage block 2025-10,Kendall Square Parking,,HAP-2025-10-0029,HAP-2025-10-0029,historical_ap,volume_opex
JE-HAP-2025-10-0030,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,540077,5400.77,premium support 2025-10,DocuSign,,HAP-2025-10-0030,HAP-2025-10-0030,historical_ap,volume_opex
JE-HAP-2025-10-0031,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,19338,193.38,warehouse consumables 2025-10,Gusto Payroll,,HAP-2025-10-0031,HAP-2025-10-0031,historical_ap,volume_opex
JE-HAP-2025-10-0032,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,8499,84.99,security monitoring hosts 2025-10,Acme Supplies LLC,,HAP-2025-10-0032,HAP-2025-10-0032,historical_ap,volume_opex
JE-HAP-2025-10-0033,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,13610,136.1,usage overage block 2025-10,Office Depot,,HAP-2025-10-0033,HAP-2025-10-0033,historical_ap,volume_opex
JE-HAP-2025-10-0034,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,1980121,19801.21,premium support 2025-10,Figma,,HAP-2025-10-0034,HAP-2025-10-0034,historical_ap,volume_opex
JE-HAP-2025-10-0035,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,7832,78.32,warehouse consumables 2025-10,Cambridge Properties,,HAP-2025-10-0035,HAP-2025-10-0035,historical_ap,volume_opex
JE-HAP-2025-10-0036,2025-10,2025-10-22,2025-10-22,6000-Operating,1000-Cash,4943,49.43,security monitoring hosts 2025-10,GitHub,,HAP-2025-10-0036,HAP-2025-10-0036,historical_ap,volume_opex
JE-HAP-2025-10-0037,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,19404,194.04,warehouse consumables 2025-10,Figma,,HAP-2025-10-0037,HAP-2025-10-0037,historical_ap,volume_opex
JE-HAP-2025-10-0038,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,8565,85.65,security monitoring hosts 2025-10,Cambridge Properties,,HAP-2025-10-0038,HAP-2025-10-0038,historical_ap,volume_opex
JE-HAP-2025-10-0039,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,13676,136.76,usage overage block 2025-10,GitHub,,HAP-2025-10-0039,HAP-2025-10-0039,historical_ap,volume_opex
JE-HAP-2025-10-0040,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,1980187,19801.87,premium support 2025-10,Misc Supplies,,HAP-2025-10-0040,HAP-2025-10-0040,historical_ap,volume_opex
JE-HAP-2025-10-0041,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,7898,78.98,warehouse consumables 2025-10,Okta,,HAP-2025-10-0041,HAP-2025-10-0041,historical_ap,volume_opex
JE-HAP-2025-10-0042,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,5009,50.09,security monitoring hosts 2025-10,Cloudflare,,HAP-2025-10-0042,HAP-2025-10-0042,historical_ap,volume_opex
JE-HAP-2025-10-0043,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,9220,92.2,usage overage block 2025-10,Staples Business Advantage,,HAP-2025-10-0043,HAP-2025-10-0043,historical_ap,volume_opex
JE-HAP-2025-10-0044,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,1440231,14402.31,premium support 2025-10,Comcast Business,,HAP-2025-10-0044,HAP-2025-10-0044,historical_ap,volume_opex
JE-HAP-2025-10-0045,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,38742,387.42,warehouse consumables 2025-10,HubSpot,,HAP-2025-10-0045,HAP-2025-10-0045,historical_ap,volume_opex
JE-HAP-2025-10-0046,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,1200,12.0,security monitoring hosts 2025-10,Palo Alto Networks,,HAP-2025-10-0046,HAP-2025-10-0046,historical_ap,volume_opex
JE-HAP-2025-10-0047,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,4511,45.11,usage overage block 2025-10,Vanta,,HAP-2025-10-0047,HAP-2025-10-0047,historical_ap,volume_opex
JE-HAP-2025-10-0048,2025-10,2025-10-23,2025-10-23,6000-Operating,1000-Cash,900022,9000.22,premium support 2025-10,Acme Supply Co.,,HAP-2025-10-0048,HAP-2025-10-0048,historical_ap,volume_opex
JE-HAP-2025-10-0049,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,9033,90.33,usage overage block 2025-10,Palo Alto Networks,,HAP-2025-10-0049,HAP-2025-10-0049,historical_ap,volume_opex
JE-HAP-2025-10-0050,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,1440044,14400.44,premium support 2025-10,Vanta,,HAP-2025-10-0050,HAP-2025-10-0050,historical_ap,volume_opex
JE-HAP-2025-10-0051,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,38555,385.55,warehouse consumables 2025-10,Acme Supply Co.,,HAP-2025-10-0051,HAP-2025-10-0051,historical_ap,volume_opex
JE-HAP-2025-10-0052,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,1266,12.66,security monitoring hosts 2025-10,Helios Hardware,,HAP-2025-10-0052,HAP-2025-10-0052,historical_ap,volume_opex
JE-HAP-2025-10-0053,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,4577,45.77,usage overage block 2025-10,Google Cloud,,HAP-2025-10-0053,HAP-2025-10-0053,historical_ap,volume_opex
JE-HAP-2025-10-0054,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,900088,9000.88,premium support 2025-10,Dell Technologies,,HAP-2025-10-0054,HAP-2025-10-0054,historical_ap,volume_opex
JE-HAP-2025-10-0055,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,27049,270.49,warehouse consumables 2025-10,Shadow Vendor LLC,,HAP-2025-10-0055,HAP-2025-10-0055,historical_ap,volume_opex
JE-HAP-2025-10-0056,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,10910,109.1,security monitoring hosts 2025-10,Twilio,,HAP-2025-10-0056,HAP-2025-10-0056,historical_ap,volume_opex
JE-HAP-2025-10-0057,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,16621,166.21,usage overage block 2025-10,CrowdStrike,,HAP-2025-10-0057,HAP-2025-10-0057,historical_ap,volume_opex
JE-HAP-2025-10-0058,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,360132,3601.32,premium support 2025-10,Northline Fab Group,,HAP-2025-10-0058,HAP-2025-10-0058,historical_ap,volume_opex
JE-HAP-2025-10-0059,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,15543,155.43,warehouse consumables 2025-10,FedEx,,HAP-2025-10-0059,HAP-2025-10-0059,historical_ap,volume_opex
JE-HAP-2025-10-0060,2025-10,2025-10-24,2025-10-24,6000-Operating,1000-Cash,7354,73.54,security monitoring hosts 2025-10,Pagaya Coffee Service,,HAP-2025-10-0060,HAP-2025-10-0060,historical_ap,volume_opex
JE-HAP-2025-10-0061,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,27115,271.15,warehouse consumables 2025-10,Northline Fab Group,,HAP-2025-10-0061,HAP-2025-10-0061,historical_ap,volume_opex
JE-HAP-2025-10-0062,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,10976,109.76,security monitoring hosts 2025-10,FedEx,,HAP-2025-10-0062,HAP-2025-10-0062,historical_ap,volume_opex
JE-HAP-2025-10-0063,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,16687,166.87,usage overage block 2025-10,Pagaya Coffee Service,,HAP-2025-10-0063,HAP-2025-10-0063,historical_ap,volume_opex
JE-HAP-2025-10-0064,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,360198,3601.98,premium support 2025-10,Stripe Processing,,HAP-2025-10-0064,HAP-2025-10-0064,historical_ap,volume_opex
JE-HAP-2025-10-0065,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,15609,156.09,warehouse consumables 2025-10,Boston Edison Steam,,HAP-2025-10-0065,HAP-2025-10-0065,historical_ap,volume_opex
JE-HAP-2025-10-0066,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,7420,74.2,security monitoring hosts 2025-10,Linear App,,HAP-2025-10-0066,HAP-2025-10-0066,historical_ap,volume_opex
JE-HAP-2025-10-0067,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,12231,122.31,usage overage block 2025-10,Amazon Web Services,,HAP-2025-10-0067,HAP-2025-10-0067,historical_ap,volume_opex
JE-HAP-2025-10-0068,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,1800242,18002.42,premium support 2025-10,Datadog,,HAP-2025-10-0068,HAP-2025-10-0068,historical_ap,volume_opex
JE-HAP-2025-10-0069,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,3850,38.5,warehouse consumables 2025-10,Hartford Insurance,,HAP-2025-10-0069,HAP-2025-10-0069,historical_ap,volume_opex
JE-HAP-2025-10-0070,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,3611,36.11,security monitoring hosts 2025-10,Harbor Electric,,HAP-2025-10-0070,HAP-2025-10-0070,historical_ap,volume_opex
JE-HAP-2025-10-0071,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,7522,75.22,usage overage block 2025-10,Freightline Logistics,,HAP-2025-10-0071,HAP-2025-10-0071,historical_ap,volume_opex
JE-HAP-2025-10-0072,2025-10,2025-10-25,2025-10-25,6000-Operating,1000-Cash,1260033,12600.33,premium support 2025-10,Notion Labs,,HAP-2025-10-0072,HAP-2025-10-0072,historical_ap,volume_opex
JE-HAP-2025-10-0073,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,12044,120.44,usage overage block 2025-10,Harbor Electric,,HAP-2025-10-0073,HAP-2025-10-0073,historical_ap,volume_opex
JE-HAP-2025-10-0074,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,1800055,18000.55,premium support 2025-10,Freightline Logistics,,HAP-2025-10-0074,HAP-2025-10-0074,historical_ap,volume_opex
JE-HAP-2025-10-0075,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,3916,39.16,warehouse consumables 2025-10,Notion Labs,,HAP-2025-10-0075,HAP-2025-10-0075,historical_ap,volume_opex
JE-HAP-2025-10-0076,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,3677,36.77,security monitoring hosts 2025-10,Zoom Video,,HAP-2025-10-0076,HAP-2025-10-0076,historical_ap,volume_opex
JE-HAP-2025-10-0077,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,7588,75.88,usage overage block 2025-10,Helios Hardware Supply,,HAP-2025-10-0077,HAP-2025-10-0077,historical_ap,volume_opex
JE-HAP-2025-10-0078,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,1260099,12600.99,premium support 2025-10,ADP,,HAP-2025-10-0078,HAP-2025-10-0078,historical_ap,volume_opex
JE-HAP-2025-10-0079,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,34760,347.6,warehouse consumables 2025-10,CleanRoom Janitorial,,HAP-2025-10-0079,HAP-2025-10-0079,historical_ap,volume_opex
JE-HAP-2025-10-0080,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,13321,133.21,security monitoring hosts 2025-10,Adyen NV,,HAP-2025-10-0080,HAP-2025-10-0080,historical_ap,volume_opex
JE-HAP-2025-10-0081,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,3132,31.32,usage overage block 2025-10,Carta,,HAP-2025-10-0081,HAP-2025-10-0081,historical_ap,volume_opex
JE-HAP-2025-10-0082,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,720143,7201.43,premium support 2025-10,Acme Supplies,,HAP-2025-10-0082,HAP-2025-10-0082,historical_ap,volume_opex
JE-HAP-2025-10-0083,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,23254,232.54,warehouse consumables 2025-10,Northline Fabrication,,HAP-2025-10-0083,HAP-2025-10-0083,historical_ap,volume_opex
JE-HAP-2025-10-0084,2025-10,2025-10-26,2025-10-26,6000-Operating,1000-Cash,9765,97.65,security monitoring hosts 2025-10,Slack Technologies,,HAP-2025-10-0084,HAP-2025-10-0084,historical_ap,volume_opex
JE-HAP-2025-10-0085,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,34826,348.26,warehouse consumables 2025-10,Acme Supplies,,HAP-2025-10-0085,HAP-2025-10-0085,historical_ap,volume_opex
JE-HAP-2025-10-0086,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,13387,133.87,security monitoring hosts 2025-10,Northline Fabrication,,HAP-2025-10-0086,HAP-2025-10-0086,historical_ap,volume_opex
JE-HAP-2025-10-0087,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,3198,31.98,usage overage block 2025-10,Slack Technologies,,HAP-2025-10-0087,HAP-2025-10-0087,historical_ap,volume_opex
JE-HAP-2025-10-0088,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,720209,7202.09,premium support 2025-10,Orbit Analytics,,HAP-2025-10-0088,HAP-2025-10-0088,historical_ap,volume_opex
JE-HAP-2025-10-0089,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,23320,233.2,warehouse consumables 2025-10,Lindholm & Ruiz LLP,,HAP-2025-10-0089,HAP-2025-10-0089,historical_ap,volume_opex
JE-HAP-2025-10-0090,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,9831,98.31,security monitoring hosts 2025-10,Lenovo,,HAP-2025-10-0090,HAP-2025-10-0090,historical_ap,volume_opex
JE-HAP-2025-10-0091,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,15242,152.42,usage overage block 2025-10,Snowflake,,HAP-2025-10-0091,HAP-2025-10-0091,historical_ap,volume_opex
JE-HAP-2025-10-0092,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,180000,1800.0,premium support 2025-10,Atlassian,,HAP-2025-10-0092,HAP-2025-10-0092,historical_ap,volume_opex
JE-HAP-2025-10-0093,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,11561,115.61,warehouse consumables 2025-10,Harbor Power & Light,,HAP-2025-10-0093,HAP-2025-10-0093,historical_ap,volume_opex
JE-HAP-2025-10-0094,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,6022,60.22,security monitoring hosts 2025-10,WeWork Cambridge,,HAP-2025-10-0094,HAP-2025-10-0094,historical_ap,volume_opex
JE-HAP-2025-10-0095,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,10533,105.33,usage overage block 2025-10,Kendall Square Parking,,HAP-2025-10-0095,HAP-2025-10-0095,historical_ap,volume_opex
JE-HAP-2025-10-0096,2025-10,2025-10-27,2025-10-27,6000-Operating,1000-Cash,1620044,16200.44,premium support 2025-10,DocuSign,,HAP-2025-10-0096,HAP-2025-10-0096,historical_ap,volume_opex
JE-HAP-2025-10-0097,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,15055,150.55,usage overage block 2025-10,WeWork Cambridge,,HAP-2025-10-0097,HAP-2025-10-0097,historical_ap,volume_opex
JE-HAP-2025-10-0098,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,180066,1800.66,premium support 2025-10,Kendall Square Parking,,HAP-2025-10-0098,HAP-2025-10-0098,historical_ap,volume_opex
JE-HAP-2025-10-0099,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,11627,116.27,warehouse consumables 2025-10,DocuSign,,HAP-2025-10-0099,HAP-2025-10-0099,historical_ap,volume_opex
JE-HAP-2025-10-0100,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,6088,60.88,security monitoring hosts 2025-10,Gusto Payroll,,HAP-2025-10-0100,HAP-2025-10-0100,historical_ap,volume_opex
JE-HAP-2025-10-0101,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,10599,105.99,usage overage block 2025-10,Acme Supplies LLC,,HAP-2025-10-0101,HAP-2025-10-0101,historical_ap,volume_opex
JE-HAP-2025-10-0102,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,1620110,16201.1,premium support 2025-10,Office Depot,,HAP-2025-10-0102,HAP-2025-10-0102,historical_ap,volume_opex
JE-HAP-2025-10-0103,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,42471,424.71,warehouse consumables 2025-10,Figma,,HAP-2025-10-0103,HAP-2025-10-0103,historical_ap,volume_opex
JE-HAP-2025-10-0104,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,2532,25.32,security monitoring hosts 2025-10,Cambridge Properties,,HAP-2025-10-0104,HAP-2025-10-0104,historical_ap,volume_opex
JE-HAP-2025-10-0105,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,6143,61.43,usage overage block 2025-10,GitHub,,HAP-2025-10-0105,HAP-2025-10-0105,historical_ap,volume_opex
JE-HAP-2025-10-0106,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,1080154,10801.54,premium support 2025-10,Misc Supplies,,HAP-2025-10-0106,HAP-2025-10-0106,historical_ap,volume_opex
JE-HAP-2025-10-0107,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,30965,309.65,warehouse consumables 2025-10,Okta,,HAP-2025-10-0107,HAP-2025-10-0107,historical_ap,volume_opex
JE-HAP-2025-10-0108,2025-10,2025-10-28,2025-10-28,6000-Operating,1000-Cash,12176,121.76,security monitoring hosts 2025-10,Cloudflare,,HAP-2025-10-0108,HAP-2025-10-0108,historical_ap,volume_opex
JE-HAP-2025-10-0109,2025-10,2025-10-29,2025-10-29,6000-Operating,1000-Cash,42537,425.37,warehouse consumables 2025-10,Misc Supplies,,HAP-2025-10-0109,HAP-2025-10-0109,historical_ap,volume_opex
JE-HAP-2025-10-0110,2025-10,2025-10-29,2025-10-29,6000-Operating,1000-Cash,2598,25.98,security monitoring hosts 2025-10,Okta,,HAP-2025-10-0110,HAP-2025-10-0110,historical_ap,volume_opex
JE-HAP-2025-10-0111,2025-10,2025-10-29,2025-10-29,6000-Operating,1000-Cash,6209,62.09,usage overage block 2025-10,Cloudflare,,HAP-2025-10-0111,HAP-2025-10-0111,historical_ap,volume_opex
JE-HAP-2025-10-0112,2025-10,2025-10-29,2025-10-29,6000-Operating,1000-Cash,1080220,10802.2,premium support 2025-10,Staples Business Advantage,,HAP-2025-10-0112,HAP-2025-10-0112,historical_ap,volume_opex
JE-HAP-2025-10-0113,2025-10,2025-10-29,2025-10-29,6000-Operating,1000-Cash,31031,310.31,warehouse consumables 2025-10,Comcast Business,,HAP-2025-10-0113,HAP-2025-10-0113,historical_ap,volume_opex
JE-HAP-2025-10-0114,2025-10,2025-10-29,2025-10-29,6000-Operating,1000-Cash,12242,122.42,security monitoring hosts 2025-10,HubSpot,,HAP-2025-10-0114,HAP-2025-10-0114,historical_ap,volume_opex
